MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,timediff,image name,image polarisation,image resolution,crs,waterbody percentage,date,chipname,nearest ship
311603000,2020-11-24 01:56:58,33.71463,-118.14539,0.0,331.1,254.0,NAT GEO ORION,IMO9273076,C6TE3,4,1.0,102.0,14.0,3.8,,A,77.0,S1A_IW_GRDH_1SDV_20201124T015815_20201124T015844_035384_04226D_8857,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-11-24,2020-11-24-506688_dualchannel.tif,1776.644304432235
367610770,2020-06-04 00:10:02,29.67312,-91.91472,0.0,359.9,511.0,MR DUCK,,WDH3774,3,0.0,15.0,6.0,,52.0,A,16.0,S1A_IW_GRDH_1SDV_20200604T001018_20200604T001043_032860_03CE5D_D4E5,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-04,2020-06-04-44602_dualchannel.tif,11287.558210208
352480000,2020-04-16 02:00:59,46.20373,-123.79085,0.0,342.0,265.0,BUNGA LAVENDER,IMO9542130,3FFE6,1,1.0,147.0,25.0,5.8,80.0,A,20.0,S1B_IW_GRDH_1SDV_20200416T020119_20200416T020144_021163_028289_4BE1,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-16,2020-04-16-541236_dualchannel.tif,1090.3946973156785
368633000,2020-06-30 16:46:19,56.95612,-158.78431,0.0,343.0,511.0,ROGUE,IMO8990809,WDI4732,2,0.0,23.0,6.0,,30.0,A,48.0,S1A_IW_GRDH_1SDV_20200630T164707_20200630T164732_033249_03DA28_F7FE,"['VV', 'VH']",10.0,EPSG:32604,100.0,2020-06-30,2020-06-30-4957090_dualchannel.tif,861.2816886989067
477959200,2020-11-30 02:01:49,48.33622,-123.36538,0.0,335.2,83.0,COSCO THAILAND,IMO9448798,VRHM2,0,1.0,334.0,42.0,14.6,70.0,A,4.0,S1B_IW_GRDH_1SDV_20201130T020153_20201130T020218_024488_02E932_0841,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-30,2020-11-30-488924_dualchannel.tif,3248.3847757331214
366962000,2020-06-09 01:58:27,33.91167,-118.452,0.0,341.0,272.0,MISSISSIPPI VOYAGER,IMO9131369,WDD7294,1,5.0,183.0,32.0,12.2,80.0,A,18.0,S1A_IW_GRDH_1SDV_20200609T015809_20200609T015839_032934_03D098_1A9C,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-09,2020-06-09-645818_dualchannel.tif,29351.711107014835
220644000,2020-11-14 00:01:26,28.8495,-90.12851,0.0,80.5,130.0,ERRIA SWAN,IMO9347748,OWDI2,1,1.0,129.0,19.0,8.0,,A,32.0,S1A_IW_GRDH_1SDV_20201114T000158_20201114T000223_035237_041D66_6C0F,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-11-14,2020-11-14-9093_dualchannel.tif,2316.5495856009547
538006781,2020-12-13 23:33:05,43.29083,-79.83782,0.0,319.0,232.0,FEDERAL KUMANO,IMO9244257,V7RF4,0,1.0,200.0,23.0,10.7,,A,993.0,S1A_IW_GRDH_1SDV_20201213T231632_20201213T231657_035674_042C73_51ED,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-12-13,2020-12-13-6731107_dualchannel.tif,818.6439903012649
368000390,2020-11-29 00:25:35,29.64183,-94.85701,0.0,128.5,511.0,LOW LAND 10,,WDJ6806,3,0.0,14.0,4.0,,52.0,A,65.0,S1A_IW_GRDH_1SDV_20201129T002640_20201129T002705_035456_0424F6_89A2,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-11-29,2020-11-29-117499_dualchannel.tif,33715.58018502344
369567000,2020-11-23 02:16:46,37.78082,-122.34946,0.0,260.5,319.0,SEA RELIANCE,IMO9275878,WEOB,3,1.0,40.0,12.0,5.9,31.0,A,587.0,S1B_IW_GRDH_1SDV_20201123T020659_20201123T020724_024386_02E5F0_6735,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-23,2020-11-23-656612_dualchannel.tif,1018.8812102761652
357628000,2020-05-29 01:48:13,33.70592,-118.1567,0.0,139.0,247.0,CABO DE HORNOS,IMO9311361,H8PC,1,1.0,228.0,32.0,12.2,80.0,A,86.0,S1B_IW_GRDH_1SDV_20200529T014939_20200529T015004_021790_0295C1_9F62,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-29,2020-05-29-551930_dualchannel.tif,1187.1386985664706
367090390,2020-02-12 00:01:23,29.57816,-89.1176,0.0,360.0,511.0,SUN DAY,,WDC8625,4,0.0,31.0,7.0,,,A,25.0,S1A_IW_GRDH_1SDV_20200212T000148_20200212T000213_031212_0396DC_FCD7,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-02-12,2020-02-12-9714_dualchannel.tif,22487.489292344027
538006340,2020-12-04 00:20:37,27.84803,-96.8902,0.0,261.2,22.0,MAESTRO PEARL,IMO9711717,V7MB3,0,1.0,177.0,28.0,10.9,,A,845.0,S1A_IW_GRDH_1SDV_20201204T003442_20201204T003507_035529_042771_833E,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-12-04,2020-12-04-92393_dualchannel.tif,2377.9471838180693
477360200,2020-11-06 01:53:36,49.33013,-123.23204,0.0,77.7,347.0,ROSCO CYPRESS,IMO9288538,VRAB9,0,1.0,225.0,32.0,14.2,70.0,A,522.0,S1B_IW_GRDH_1SDV_20201106T020218_20201106T020243_024138_02DE25_CFE9,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-06,2020-11-06-430261_dualchannel.tif,3342.9962361646635
373943000,2020-02-27 02:10:36,37.73989,-122.33036,0.0,177.9,155.0,ELM K,IMO9614294,3EVH2,0,1.0,181.0,28.0,10.0,70.0,A,182.0,S1A_IW_GRDH_1SDV_20200227T020734_20200227T020759_031432_039E59_C864,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-02-27,2020-02-27-588077_dualchannel.tif,788.6680366890259
636018885,2020-01-30 01:42:29,33.6796,-118.10915,0.0,277.0,239.0,CAP PIERRE,IMO9274446,D5RV6,1,1.0,274.0,48.0,-10.4,80.0,A,427.0,S1B_IW_GRDH_1SDV_20200130T014936_20200130T015001_020040_025EB0_BE31,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-30,2020-01-30-398876_dualchannel.tif,1156.7043367522786
538006663,2020-11-30 01:45:50,48.97552,-123.75934,0.0,16.3,174.0,KAPTA MATHIOS,IMO9440966,V7DZ4,0,1.0,189.0,32.0,12.8,70.0,A,963.0,S1B_IW_GRDH_1SDV_20201130T020153_20201130T020218_024488_02E932_0841,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-30,2020-11-30-426450_dualchannel.tif,2875.2878328749166
373664000,2020-05-04 00:32:30,29.33879,-94.5515,0.0,191.8,511.0,NAVE ATRIA,IMO9459060,3FFV5,1,1.0,183.0,32.0,13.1,89.0,A,847.0,S1A_IW_GRDH_1SDV_20200504T001823_20200504T001848_032408_03C0A5_47FE,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-04,2020-05-04-153970_dualchannel.tif,1742.4426599065227
367309430,2020-02-09 16:26:56,59.61442,-151.4046,0.0,131.7,167.0,PACIFIC WOLF,IMO7404047,WDD9286,3,1.0,34.0,10.0,4.9,57.0,A,175.0,S1A_IW_GRDH_1SDV_20200209T162951_20200209T163016_031178_0395B8_B703,"['VV', 'VH']",10.0,EPSG:32605,100.0,2020-02-09,2020-02-09-4112787_dualchannel.tif,3571.768066924149
565497000,2020-04-02 22:48:27,40.63752,-74.04935,0.0,146.8,353.0,TORM TROILUS,IMO9726475,9V3574,1,1.0,183.0,,,,A,162.0,S1A_IW_GRDH_1SDV_20200402T225109_20200402T225134_031955_03B0A8_A581,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-04-02,2020-04-02-6458381_dualchannel.tif,1287.75462131405
369262000,2020-05-04 00:18:35,29.60478,-93.75893,0.0,225.2,226.0,PAUL MCLERNAN,IMO9827671,WDJ4817,3,1.0,,,,,A,12.0,S1A_IW_GRDH_1SDV_20200504T001823_20200504T001848_032408_03C0A5_47FE,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-04,2020-05-04-109743_dualchannel.tif,1488.711995985061
312391000,2020-04-06 13:43:56,32.40634,-117.23227,0.0,213.8,511.0,ORION,IMO7708912,V3DX3,0,8.0,47.0,9.0,3.5,70.0,A,5.0,S1B_IW_GRDH_1SDV_20200406T134401_20200406T134426_021024_027E1F_B851,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-06,2020-04-06-3626607_dualchannel.tif,12137.518741013824
241107000,2020-04-20 00:40:50,20.96327,-97.21478,0.0,220.2,123.0,SYMI,IMO9406269,SVBH3,1,1.0,173.0,28.0,10.4,83.0,A,501.0,S1A_IW_GRDH_1SDV_20200420T003229_20200420T003254_032204_03B978_0107,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-04-20,2020-04-20-193917_dualchannel.tif,3345.057500453664
367622870,2020-03-09 22:51:30,41.25245,-72.65791,0.0,331.4,132.0,BAYOU BANDIT,IMO7391032,WDH4939,3,1.0,21.0,7.0,,52.0,A,21.0,S1A_IW_GRDH_1SDV_20200309T225109_20200309T225134_031605_03A460_AB4A,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-03-09,2020-03-09-5800052_dualchannel.tif,103853.4972596547
367061610,2020-11-28 22:59:31,40.59461,-74.02126,0.0,358.5,313.0,BARNEY TURECAMO,IMO9132105,WDC6808,3,1.0,36.0,10.0,4.3,,A,493.0,S1A_IW_GRDH_1SDV_20201128T225118_20201128T225143_035455_0424F1_2C2D,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-11-28,2020-11-28-5783225_dualchannel.tif,4836.389113077714
371083000,2020-04-10 23:27:33,28.33313,-80.53147,0.0,262.1,14.0,CARNIVAL LIBERTY,IMO9278181,HPYE,4,1.0,290.0,35.0,8.3,,A,424.0,S1A_IW_GRDH_1SDV_20200410T232029_20200410T232054_032072_03B4CD_5C84,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-04-10,2020-04-10-6714754_dualchannel.tif,1315.8414681774943
220397000,2020-02-14 22:50:55,40.48934,-73.58043,0.0,342.2,342.0,GRETE MAERSK,IMO9302889,OYCY2,0,1.0,367.0,42.0,15.0,,A,14.0,S1A_IW_GRDH_1SDV_20200214T225109_20200214T225134_031255_039843_A5A2,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-02-14,2020-02-14-5985185_dualchannel.tif,2275.3230568218355
248993000,2020-02-15 00:25:20,29.08105,-94.66875,0.0,328.0,67.0,MINERVA ALICE,IMO9309435,9HA4903,1,1.0,253.0,44.0,8.5,89.0,A,71.0,S1A_IW_GRDH_1SDV_20200215T002631_20200215T002656_031256_039849_FF93,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-02-15,2020-02-15-131756_dualchannel.tif,10423.372191235385
419766000,2020-05-08 22:49:51,40.49885,-73.52572,0.0,357.0,127.0,JAG AMISHA,IMO9388924,AUXG,1,1.0,228.0,32.0,14.3,80.0,A,80.0,S1A_IW_GRDH_1SDV_20200508T225111_20200508T225136_032480_03C2E9_5BCC,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-05-08,2020-05-08-7051219_dualchannel.tif,2033.4569589595485
367493850,2020-12-25 00:25:22,29.47061,-92.37225,0.0,60.4,511.0,MISS AMBERLY,IMO0000000,WDH3578,2,,26.0,8.0,,,B,899.0,S1A_IW_GRDH_1SDV_20201225T001023_20201225T001048_035835_0431FA_A9A4,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-12-25,2020-12-25-125163_dualchannel.tif,3726.426492958177
564693000,2020-05-17 01:50:46,32.31914,-117.08284,0.0,64.5,273.0,TORM THUNDER,IMO9712307,9V3570,1,1.0,183.0,,,,A,93.0,S1B_IW_GRDH_1SDV_20200517T014913_20200517T014938_021615_029090_1302,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-17,2020-05-17-543684_dualchannel.tif,1358.4286311375936
366508000,2020-06-02 02:00:16,37.73706,-122.33793,0.0,185.8,326.0,OVERSEAS MARTINEZ,IMO9353589,WPAJ,1,1.0,183.0,32.0,12.2,,A,442.0,S1A_IW_GRDH_1SDV_20200602T020738_20200602T020803_032832_03CD87_7CA4,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-06-02,2020-06-02-627292_dualchannel.tif,925.9040240113476
255805876,2020-05-03 02:11:53,48.72074,-123.53995,0.0,171.7,297.0,HUBERTUS OLDENDORFF,IMO9731602,CQZW,0,1.0,299.0,,,,A,101.0,S1B_IW_GRDH_1SDV_20200503T021012_20200503T021037_021411_028A51_A782,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-05-03,2020-05-03-2411143_dualchannel.tif,25746.60822822579
311073800,2020-02-07 23:09:39,38.99117,-75.22053,0.0,294.9,23.0,EURO,IMO9567702,C6AA5,1,0.0,274.0,48.0,-10.6,89.0,A,655.0,S1A_IW_GRDH_1SDV_20200207T225844_20200207T225909_031153_0394CE_4B52,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-02-07,2020-02-07-5758170_dualchannel.tif,83392.30355457966
366844270,2020-11-18 02:08:36,33.74427,-118.15393,0.0,18.6,91.0,MILLENNIUM DAWN,IMO9258791,WDA7527,3,5.0,32.0,10.0,3.8,,A,657.0,S1B_IW_GRDH_1SDV_20201118T015739_20201118T015808_024313_02E3A8_5DF4,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-11-18,2020-11-18-556613_dualchannel.tif,1152.2308430194682
352151000,2020-05-14 14:17:07,37.75093,-122.33462,0.0,66.0,149.0,NEW ABLE,IMO9652569,3FTI7,0,1.0,189.0,32.0,12.6,,A,59.0,S1A_IW_GRDH_1SDV_20200514T141608_20200514T141633_032562_03C57D_5C27,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-05-14,2020-05-14-4114301_dualchannel.tif,1108.8780109967706
367127000,2020-11-16 04:42:20,21.28729,-157.92681,0.0,223.0,35.0,HOUSTON,IMO8220761,KCDK,1,1.0,187.0,27.0,11.0,,A,166.0,S1A_IW_GRDH_1SDV_20201116T043934_20201116T043959_035269_041E7C_FF6D,"['VV', 'VH']",10.0,EPSG:32604,100.0,2020-11-16,2020-11-16-1146158_dualchannel.tif,inf
477814300,2020-11-23 02:10:38,46.20775,-123.7996,0.0,99.4,4.0,ROSCO PALM,IMO9510345,VRIA2,0,1.0,229.0,32.0,14.4,,A,69.0,S1B_IW_GRDH_1SDV_20201123T020929_20201123T020954_024386_02E5F0_62DA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-23,2020-11-23-627380_dualchannel.tif,1699.792794925019
351551000,2020-12-28 00:34:45,27.83474,-96.7926,0.0,110.9,150.0,OEL DUBAI,IMO9128192,3END6,0,1.0,192.0,32.0,12.8,,A,4.0,S1A_IW_GRDH_1SDV_20201228T003441_20201228T003506_035879_043399_FD92,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-12-28,2020-12-28-157584_dualchannel.tif,6165.352521084168
538008466,2020-11-18 02:14:29,48.96762,-123.74448,0.0,62.0,143.0,LACTA,IMO9502362,V7A2389,0,1.0,197.0,32.0,6.9,70.0,A,756.0,S1B_IW_GRDH_1SDV_20201118T020153_20201118T020218_024313_02E3A8_4F86,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-18,2020-11-18-581154_dualchannel.tif,1448.3574199250108
636013157,2020-02-20 00:37:19,27.78946,-96.81876,0.0,83.9,38.0,ORPHEAS,IMO9318149,A8LA5,1,1.0,274.0,50.0,17.3,80.0,A,166.0,S1A_IW_GRDH_1SDV_20200220T003433_20200220T003458_031329_039AE1_3CDA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-02-20,2020-02-20-6130648_dualchannel.tif,2056.7726285090616
306017000,2020-02-08 00:34:11,27.80552,-96.84442,0.0,320.0,221.0,MIGHTY SERVANT 3,IMO8130899,PJWM,0,1.0,180.0,40.0,9.5,79.0,A,23.0,S1A_IW_GRDH_1SDV_20200208T003434_20200208T003459_031154_0394D7_5CB4,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-02-08,2020-02-08-182550_dualchannel.tif,2542.06067533985
220416000,2020-12-25 01:55:43,33.70409,-118.16238,0.0,65.4,65.0,GEORG MAERSK,IMO9320257,OYGN2,0,1.0,366.0,42.0,15.0,,A,338.0,S1A_IW_GRDH_1SDV_20201225T015005_20201225T015034_035836_043200_97F2,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-12-25,2020-12-25-569076_dualchannel.tif,2367.23341460988
563101000,2020-05-21 00:26:24,29.34909,-94.71563,0.0,193.8,263.0,MAERSK TORSHAVN,IMO9718088,9V5153,1,1.0,183.0,,,,A,9.0,S1A_IW_GRDH_1SDV_20200521T002633_20200521T002658_032656_03C83D_03CD,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-21,2020-05-21-141199_dualchannel.tif,1445.8158899760842
241456000,2020-04-06 23:55:02,30.08756,-88.42367,0.0,176.1,222.0,THOMAS ZAFIRAS,IMO9724087,SVCL8,1,1.0,249.0,,,,A,75.0,S1A_IW_GRDH_1SDV_20200406T235347_20200406T235416_032014_03B2C1_B32F,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-04-06,2020-04-06-7079629_dualchannel.tif,13865.357617765643
241008000,2020-05-25 14:21:33,49.2885,-123.20098,0.0,323.0,17.0,INFINITY,IMO9471264,SVAZ4,0,1.0,229.0,32.0,14.4,79.0,A,74.0,S1B_IW_GRDH_1SDV_20200525T142019_20200525T142044_021739_02942C_22C8,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-05-25,2020-05-25-8201792_dualchannel.tif,772.7433305706057
249666000,2020-06-28 02:00:01,32.60055,-117.20658,0.0,208.0,208.0,CELEBRITY ECLIPSE,IMO9404314,9HXC9,4,1.0,317.0,36.0,8.3,,A,599.0,S1A_IW_GRDH_1SDV_20200628T015002_20200628T015031_033211_03D8F2_42B5,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-28,2020-06-28-555119_dualchannel.tif,4785.543379082625
353472000,2020-05-21 02:05:25,37.70857,-122.33438,0.0,31.2,308.0,JEWEL OF EAGLE,IMO9476290,3FAW9,0,1.0,190.0,32.0,12.7,,A,132.0,S1A_IW_GRDH_1SDV_20200521T020737_20200521T020802_032657_03C845_3C8D,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-05-21,2020-05-21-1090106_dualchannel.tif,1376.7526972383405
564220000,2020-05-09 00:16:11,29.20165,-94.67787,0.0,134.0,41.0,THOR MERCURY,IMO9300221,9V2557,0,1.0,189.0,32.0,12.5,70.0,A,622.0,S1A_IW_GRDH_1SDV_20200509T002633_20200509T002658_032481_03C2F0_A72D,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-09,2020-05-09-75959_dualchannel.tif,2041.4369782960853
538002089,2020-01-18 01:42:46,33.72853,-118.14525,0.0,164.0,273.0,NEW CONQUEST,IMO9308089,V7GG4,1,1.0,228.0,32.0,14.5,,A,411.0,S1B_IW_GRDH_1SDV_20200118T014937_20200118T015002_019865_02591B_4792,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-18,2020-01-18-410842_dualchannel.tif,1744.7457356691375
311009200,2020-05-17 01:50:22,32.30408,-117.08953,0.0,233.0,287.0,GULF BAYNUNAH,IMO9381562,C6XG8,1,1.0,183.0,32.0,12.2,80.0,A,69.0,S1B_IW_GRDH_1SDV_20200517T014913_20200517T014938_021615_029090_1302,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-17,2020-05-17-543609_dualchannel.tif,1784.207856929815
305561000,2020-03-17 02:00:55,33.71527,-118.15532,0.0,212.0,226.0,BBC EMSLAND,IMO9511648,V2QD7,0,1.0,145.0,18.0,7.4,79.0,A,169.0,S1A_IW_GRDH_1SDV_20200317T015806_20200317T015835_031709_03A806_9439,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-17,2020-03-17-557075_dualchannel.tif,1486.1187893066865
538008200,2020-05-09 00:26:53,27.8095,-96.87417,0.0,0.0,146.0,MAGNUS,IMO9282479,V7A2073,1,1.0,252.0,44.0,8.3,80.0,A,45.0,S1A_IW_GRDH_1SDV_20200509T002608_20200509T002633_032481_03C2F0_8177,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-09,2020-05-09-1905068_dualchannel.tif,1976.424117556568
373943000,2020-02-15 02:04:28,37.75824,-122.33714,0.0,241.3,171.0,ELM K,IMO9614294,3EVH2,0,1.0,181.0,28.0,10.0,70.0,A,187.0,S1A_IW_GRDH_1SDV_20200215T020735_20200215T020800_031257_03984F_7A78,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-02-15,2020-02-15-566138_dualchannel.tif,1798.0710462979691
370407000,2020-11-11 02:08:16,37.76808,-122.35805,0.0,129.5,312.0,MOL CONTINUITY,IMO9388352,3ESS2,0,1.0,320.0,46.0,14.5,73.0,A,76.0,S1B_IW_GRDH_1SDV_20201111T020700_20201111T020725_024211_02E065_C1A0,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-11,2020-11-11-549197_dualchannel.tif,991.8894328244309
367771000,2020-01-07 23:05:06,37.2272,-76.43846,0.0,328.6,76.0,INNOVATION,IMO9542594,WDF4831,3,0.0,41.0,12.0,5.8,31.0,A,76.0,S1A_IW_GRDH_1SDV_20200107T230622_20200107T230647_030701_0384EA_4835,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-01-07,2020-01-07-6512994_dualchannel.tif,30043.594705809028
367740790,2020-04-04 02:00:30,48.7965,-122.72941,0.0,322.2,322.0,JAKE SHEARER,IMO9792773,WDI8655,3,1.0,33.0,,,,A,74.0,S1B_IW_GRDH_1SDV_20200404T020144_20200404T020209_020988_027CFF_1E79,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-04,2020-04-04-507561_dualchannel.tif,2458.323194904688
219398000,2020-01-07 13:31:18,32.34688,-117.1252,0.0,26.1,57.0,HAFNIA CRUX,IMO9461697,OUNI2,1,1.0,183.0,32.0,13.0,,A,806.0,S1A_IW_GRDH_1SDV_20200107T134444_20200107T134509_030695_0384B8_FCE5,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-07,2020-01-07-3756629_dualchannel.tif,2513.719453176248
367135890,2020-03-13 23:44:33,29.34354,-88.06712,0.0,204.0,511.0,SHELBY COURTNEY,IMO8973473,WDJ4193,4,0.0,34.0,7.0,,60.0,A,554.0,S1A_IW_GRDH_1SDV_20200313T235347_20200313T235416_031664_03A66C_B51F,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-03-13,2020-03-13-6369119_dualchannel.tif,40929.87477586734
259787000,2020-11-05 00:26:15,28.86114,-95.17149,0.0,12.3,100.0,BOW SKY,IMO9215268,LAFZ7,1,1.0,182.0,32.0,11.5,80.0,A,25.0,S1A_IW_GRDH_1SDV_20201105T002640_20201105T002705_035106_0418CC_4917,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-11-05,2020-11-05-117492_dualchannel.tif,4083.060947145098
565949000,2020-05-28 00:33:57,28.62908,-94.83273,0.0,320.3,34.0,EAGLE KUANTAN,IMO9417012,9V8376,1,1.0,243.0,42.0,14.6,80.0,A,933.0,S1A_IW_GRDH_1SDV_20200528T001824_20200528T001849_032758_03CB68_CFE0,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-28,2020-05-28-179661_dualchannel.tif,4262.260137968882
258444000,2020-02-15 02:18:08,37.73846,-122.3397,0.0,190.0,174.0,CHAMPION TRADER,IMO9127667,LAWZ7,1,1.0,188.0,29.0,11.7,,A,633.0,S1A_IW_GRDH_1SDV_20200215T020735_20200215T020800_031257_03984F_7A78,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-02-15,2020-02-15-628494_dualchannel.tif,1111.8041492440216
249055000,2020-04-29 01:48:16,32.63866,-117.18214,0.0,238.4,221.0,CELEBRITY MILLENNIUM,IMO9189419,9HJF9,4,1.0,293.0,32.0,8.3,,A,102.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-1314580_dualchannel.tif,1923.353993940216
419001087,2020-01-22 14:16:32,37.73679,-122.33816,0.0,223.3,342.0,JAG PUNIT,IMO9709984,AWNX,1,1.0,183.0,,,,A,520.0,S1A_IW_GRDH_1SDV_20200122T140752_20200122T140817_030914_038C66_1780,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-22,2020-01-22-3687773_dualchannel.tif,1518.58084187729
642122014,2020-05-21 00:16:14,29.08145,-94.70049,0.0,192.3,202.0,CARTAGENA,IMO9389318,5AWY,1,1.0,183.0,32.0,12.2,83.0,A,619.0,S1A_IW_GRDH_1SDV_20200521T002633_20200521T002658_032656_03C83D_03CD,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-21,2020-05-21-87809_dualchannel.tif,1552.4164071262628
563936000,2020-06-21 00:17:27,29.30447,-93.13872,0.0,130.9,75.0,EAGLE TAMPA,IMO9253076,S6NK6,1,1.0,246.0,42.0,14.8,,A,47.0,S1A_IW_GRDH_1SDV_20200621T001814_20200621T001839_033108_03D5E1_0C00,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-81113_dualchannel.tif,15323.281618748422
538005485,2020-03-19 14:20:35,48.94247,-123.71763,0.0,78.1,316.0,AQUATA,IMO9169330,V7EK7,0,1.0,187.0,32.0,11.4,,A,486.0,S1B_IW_GRDH_1SDV_20200319T142841_20200319T142906_020762_0275E3_8446,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-19,2020-03-19-3990941_dualchannel.tif,1346.7101177148672
477271600,2020-01-11 01:56:42,49.29458,-123.22434,0.0,341.0,100.0,OTAGO HARBOUR,IMO9268928,VRNI7,0,1.0,174.0,27.0,10.1,70.0,A,328.0,S1B_IW_GRDH_1SDV_20200111T020210_20200111T020234_019763_0255E0_E8D9,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-11,2020-01-11-729037_dualchannel.tif,967.1965629244868
538004375,2020-03-06 01:48:46,33.72685,-118.1467,0.0,181.0,320.0,SEAWAYS SAMAR,IMO9470284,V7WR7,1,1.0,229.0,32.0,14.3,89.0,A,50.0,S1B_IW_GRDH_1SDV_20200306T014936_20200306T015001_020565_026F90_9C32,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-06,2020-03-06-474352_dualchannel.tif,730.1657204425132
367518920,2020-06-02 00:26:38,28.89667,-95.22663,0.0,94.0,94.0,AMERICAN PHOENIX,IMO9564578,WDG2754,1,1.0,188.0,32.0,11.0,,A,4.0,S1A_IW_GRDH_1SDV_20200602T002634_20200602T002659_032831_03CD80_F496,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-02,2020-06-02-1227396_dualchannel.tif,2056.8171884575627
538007573,2020-06-11 23:11:02,36.92048,-75.58227,0.0,118.0,206.0,SANDERLING ACE,IMO9409481,V7UZ3,0,1.0,199.0,32.0,8.1,70.0,A,277.0,S1A_IW_GRDH_1SDV_20200611T230625_20200611T230650_032976_03D1D2_3A98,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-06-11,2020-06-11-8562187_dualchannel.tif,5005.12504658481
354619000,2020-03-26 14:22:04,49.28251,-123.19495,0.0,141.1,100.0,YM TRADITION,IMO9420306,3FCT6,0,1.0,189.0,32.0,12.5,70.0,A,108.0,S1B_IW_GRDH_1SDV_20200326T142016_20200326T142041_020864_027905_97D2,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-26,2020-03-26-3950214_dualchannel.tif,943.1609616254505
