index,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,timediff,image name,image polarisation,image resolution,crs,waterbody percentage,date,chipname,nearest ship
129474,538005189,2020-03-10 00:27:29,29.19105,-94.61904,0.0,166.4,52.0,SAINT ALBANS BAY,IMO9697648,V7BQ8,80.0,1.0,183.0,,,,A,58.0,S1A_IW_GRDH_1SDV_20200310T002631_20200310T002656_031606_03A464_C4A7,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-10,2020-03-10-129474_dualchannel.tif,2492.386494753206
144631,636016080,2020-03-10 00:31:12,29.08015,-94.68617,0.0,216.9,58.0,GOLD SUN,IMO9253325,D5EH6,80.0,1.0,248.0,43.0,13.6,,A,281.0,S1A_IW_GRDH_1SDV_20200310T002631_20200310T002656_031606_03A464_C4A7,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-10,2020-03-10-144631_dualchannel.tif,8844.018524966556
3804056,373889000,2020-03-10 14:45:31,54.28024,-130.59441,0.0,131.6,212.0,GLOBAL GOLD,IMO9614359,3FHS7,70.0,1.0,172.0,28.0,9.8,70.0,A,397.0,S1B_IW_GRDH_1SDV_20200310T145208_20200310T145233_020631_0271BA_04FA,"['VV', 'VH']",10.0,EPSG:32609,100.0,2020-03-10,2020-03-10-3804056_dualchannel.tif,1385.6594440696713
6380977,309198000,2020-03-10 00:34:58,29.11654,-94.57541,0.0,257.2,70.0,NAVIGATOR SPIRIT,IMO9313498,C6WL4,80.0,1.0,240.0,42.0,14.8,,A,507.0,S1A_IW_GRDH_1SDV_20200310T002631_20200310T002656_031606_03A464_C4A7,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-10,2020-03-10-6380977_dualchannel.tif,2085.1993295249285
3645353,355729000,2020-03-10 14:08:23,37.72964,-122.34641,0.0,205.1,164.0,,,,,1.0,,,,,A,31.0,S1A_IW_GRDH_1SDV_20200310T140752_20200310T140817_031614_03A4AE_2502,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-10,2020-03-10-3645353_dualchannel.tif,786.2959689203327
3806567,353571000,2020-03-10 14:46:00,54.09952,-130.56297,0.0,349.0,232.0,UNTA,IMO9404778,3FRX6,70.0,1.0,254.0,43.0,13.5,70.0,A,368.0,S1B_IW_GRDH_1SDV_20200310T145208_20200310T145233_020631_0271BA_04FA,"['VV', 'VH']",10.0,EPSG:32609,100.0,2020-03-10,2020-03-10-3806567_dualchannel.tif,19100.86898082989
7015013,367420030,2020-03-10 17:29:44,53.92008,-166.61635,0.0,111.4,511.0,TRIDENT,,WDE9679,30.0,,16.0,5.0,,,B,549.0,S1A_IW_GRDH_1SDV_20200310T172035_20200310T172104_031616_03A4BE_BE71,"['VV', 'VH']",10.0,EPSG:32603,100.0,2020-03-10,2020-03-10-7015013_dualchannel.tif,inf
6417815,367127000,2020-03-11 02:03:04,48.13272,-123.43432,0.0,330.7,24.0,HOUSTON,IMO8220761,KCDK,80.0,1.0,187.0,27.0,11.0,,A,81.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-6417815_dualchannel.tif,1084.1720211545278
575051,369540000,2020-03-11 02:03:01,48.51585,-122.5734,0.0,102.9,103.0,POLAR RESOLUTION,IMO9193563,WDJK,80.0,1.0,272.0,46.0,17.5,,A,78.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-575051_dualchannel.tif,1049.9944258310995
6420324,477191900,2020-03-11 02:00:06,33.69124,-118.11967,0.0,246.3,159.0,,,,,1.0,,,,,A,157.0,S1B_IW_GRDH_1SDV_20200311T015729_20200311T015758_020638_0271EE_EBD6,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-11,2020-03-11-6420324_dualchannel.tif,1238.0884199044117
585116,271041862,2020-03-11 02:00:19,47.55996,-122.48639,0.0,129.3,214.0,CERBA,IMO9470064,TCYN9,70.0,1.0,228.0,32.0,14.5,70.0,A,59.0,S1B_IW_GRDH_1SDV_20200311T020118_20200311T020143_020638_0271EE_6211,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-585116_dualchannel.tif,179632.12158963954
544924,636019797,2020-03-11 01:57:17,49.28894,-123.20263,0.0,220.1,53.0,,,,,1.0,,,,,A,291.0,S1B_IW_GRDH_1SDV_20200311T020208_20200311T020233_020638_0271EE_F1AA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-544924_dualchannel.tif,1035.451171870931
6418020,241530000,2020-03-11 01:57:44,33.89106,-118.48304,0.0,108.6,198.0,,,,,1.0,,,,,A,15.0,S1B_IW_GRDH_1SDV_20200311T015729_20200311T015758_020638_0271EE_EBD6,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-11,2020-03-11-6418020_dualchannel.tif,29664.70207838743
569924,219270000,2020-03-11 01:58:02,33.73661,-118.17194,0.0,225.2,136.0,,,,,1.0,,,,,A,33.0,S1B_IW_GRDH_1SDV_20200311T015729_20200311T015758_020638_0271EE_EBD6,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-11,2020-03-11-569924_dualchannel.tif,1441.108385708029
547774,538007650,2020-03-11 01:58:31,46.20607,-123.78792,0.0,138.0,70.0,AFRICAN QUEEN,IMO9389930,V7YZ4,70.0,1.0,190.0,32.0,6.9,70.0,A,167.0,S1B_IW_GRDH_1SDV_20200311T020118_20200311T020143_020638_0271EE_6211,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-547774_dualchannel.tif,838.4249072134312
6774323,366999604,2020-03-11 12:22:04,29.39101,-94.7962,0.0,271.0,181.0,CG STINGRAY,,NBRG,90.0,0.0,26.0,5.0,,,A,13.0,S1B_IW_GRDH_1SDV_20200311T122217_20200311T122247_020644_02721E_24BB,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-11,2020-03-11-6774323_dualchannel.tif,inf
562542,352192000,2020-03-11 02:01:39,46.21334,-123.79083,0.0,3.9,68.0,CRIMSON ARK,IMO9781023,3FGI6,70.0,1.0,,,,,A,21.0,S1B_IW_GRDH_1SDV_20200311T020118_20200311T020143_020638_0271EE_6211,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-562542_dualchannel.tif,838.4249072134312
565609,367770990,2020-03-11 02:01:30,48.79879,-122.72901,0.0,99.5,157.0,MIN ZIDELL,IMO9836402,WDJ3750,31.0,1.0,,,,,A,13.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-565609_dualchannel.tif,24493.45613635233
539097,477107300,2020-03-11 01:56:23,33.67958,-118.11377,0.0,266.0,162.0,ALQADISIA,IMO9343352,VRDV7,80.0,1.0,243.0,42.0,15.6,81.0,A,66.0,S1B_IW_GRDH_1SDV_20200311T015729_20200311T015758_020638_0271EE_EBD6,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-11,2020-03-11-539097_dualchannel.tif,1203.1515408157404
590280,538007127,2020-03-11 02:02:12,48.60544,-122.56936,0.0,226.0,139.0,ARISTOKLIS,IMO9779941,V7WV9,80.0,1.0,,,,,A,29.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-590280_dualchannel.tif,9543.930744284924
548504,241080000,2020-03-11 01:58:45,33.72983,-118.15867,0.0,204.0,133.0,CAPTAIN MICHAEL,IMO9531480,SVBF2,80.0,1.0,274.0,48.0,17.0,89.0,A,76.0,S1B_IW_GRDH_1SDV_20200311T015729_20200311T015758_020638_0271EE_EBD6,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-11,2020-03-11-548504_dualchannel.tif,1441.108385708029
556972,353275000,2020-03-11 01:59:34,49.20303,-123.91097,0.0,339.5,146.0,YUAN HAI,IMO9131216,3EVT9,70.0,1.0,184.0,32.0,12.1,,A,154.0,S1B_IW_GRDH_1SDV_20200311T020208_20200311T020233_020638_0271EE_F1AA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-556972_dualchannel.tif,830.8204325050058
535508,311000333,2020-03-11 01:56:24,33.68165,-118.12651,0.0,250.6,165.0,ASPEN SPIRIT,IMO9427627,C6BQ3,80.0,1.0,274.0,48.0,17.0,,A,65.0,S1B_IW_GRDH_1SDV_20200311T015729_20200311T015758_020638_0271EE_EBD6,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-11,2020-03-11-535508_dualchannel.tif,1029.139758687715
589523,357841000,2020-03-11 02:02:38,49.02468,-123.666,0.0,82.9,157.0,PAN VIVA,IMO9453494,3FDN3,70.0,1.0,225.0,32.0,14.2,,A,55.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-589523_dualchannel.tif,2063.1581020764625
554750,477818000,2020-03-11 01:57:36,33.73313,-118.22439,0.0,312.4,115.0,SAGA CREST,IMO9014066,VRWR7,70.0,1.0,199.0,30.0,11.8,,A,7.0,S1B_IW_GRDH_1SDV_20200311T015729_20200311T015758_020638_0271EE_EBD6,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-11,2020-03-11-554750_dualchannel.tif,4874.676959849339
547620,357628000,2020-03-11 01:56:05,33.68805,-118.13455,0.0,243.0,158.0,CABO DE HORNOS,IMO9311361,H8PC,80.0,1.0,228.0,32.0,12.2,80.0,A,84.0,S1B_IW_GRDH_1SDV_20200311T015729_20200311T015758_020638_0271EE_EBD6,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-11,2020-03-11-547620_dualchannel.tif,936.309562587032
587404,477193300,2020-03-11 02:03:01,48.81143,-123.40436,0.0,84.8,185.0,BUNUN FORTUNE,IMO9707833,VRNZ5,70.0,1.0,179.0,29.0,10.5,,A,78.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-587404_dualchannel.tif,3100.329728499012
579066,241077000,2020-03-11 02:01:53,49.01962,-123.63228,0.0,241.0,128.0,ANANGEL DAWN,IMO9455533,SVBE7,70.0,1.0,250.0,43.0,15.0,70.0,A,10.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-579066_dualchannel.tif,2528.7002024861085
6415329,372549000,2020-03-11 02:01:36,48.72382,-123.53842,0.0,294.7,240.0,ZAMPA BLUE,IMO9454163,3FYS6,70.0,1.0,292.0,44.0,18.0,70.0,A,7.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-6415329_dualchannel.tif,1639.2520336943303
592955,538008588,2020-03-11 02:03:06,49.04679,-123.66518,0.0,51.4,125.0,,,,,1.0,,,,,A,83.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-592955_dualchannel.tif,1700.2555773770644
635424,477524400,2020-03-11 02:10:05,48.96791,-123.74681,0.0,298.1,162.0,TIGER HEBEI,IMO9712204,VROQ9,70.0,1.0,199.0,,,,A,502.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-635424_dualchannel.tif,1381.1691243582368
574681,373033000,2020-03-11 02:04:38,49.30008,-123.22913,0.0,253.2,90.0,CAPE RAINBOW,IMO9603398,3EVI3,70.0,1.0,300.0,50.0,18.2,,A,150.0,S1B_IW_GRDH_1SDV_20200311T020208_20200311T020233_020638_0271EE_F1AA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-574681_dualchannel.tif,830.4121008216382
494458,477692200,2020-03-11 01:41:42,33.66925,-118.13001,0.0,240.1,164.0,NEW WEALTH,IMO9706384,VRQG9,,1.0,,,,,A,947.0,S1B_IW_GRDH_1SDV_20200311T015729_20200311T015758_020638_0271EE_EBD6,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-11,2020-03-11-494458_dualchannel.tif,1412.769176542087
5954170,209909000,2020-03-11 22:11:41,18.2991,-64.93988,0.0,223.5,93.0,,,,,1.0,,,,,A,1000.0,S1A_IW_GRDH_1SDV_20200311T222821_20200311T222846_031634_03A561_9729,"['VV', 'VH']",10.0,EPSG:32620,100.0,2020-03-11,2020-03-11-5954170_dualchannel.tif,4581.531255020729
580396,371104000,2020-03-11 02:00:50,49.2075,-123.92011,0.0,164.1,148.0,FEDERAL ISLAND,IMO9790842,3FNO5,70.0,1.0,,,,,A,78.0,S1B_IW_GRDH_1SDV_20200311T020208_20200311T020233_020638_0271EE_F1AA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-580396_dualchannel.tif,830.8204325050058
587602,636016408,2020-03-11 02:01:59,49.30363,-123.21453,0.0,132.0,90.0,EIRINI P,IMO9284879,D5GA7,70.0,1.0,225.0,32.0,14.0,,A,9.0,S1B_IW_GRDH_1SDV_20200311T020208_20200311T020233_020638_0271EE_F1AA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-587602_dualchannel.tif,1132.4131685585746
534888,538008014,2020-03-11 01:51:21,49.17555,-123.90296,0.0,261.3,121.0,,,,,1.0,,,,,A,647.0,S1B_IW_GRDH_1SDV_20200311T020208_20200311T020233_020638_0271EE_F1AA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-534888_dualchannel.tif,3110.342625274577
565743,538005485,2020-03-11 01:56:35,48.94699,-123.72238,0.0,90.9,162.0,AQUATA,IMO9169330,V7EK7,70.0,1.0,187.0,32.0,11.4,,A,308.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-565743_dualchannel.tif,1336.787209647649
590555,338899000,2020-03-11 02:01:42,48.52029,-122.58595,0.0,36.0,130.0,COMMITMENT,IMO9369411,WDE3894,31.0,1.0,40.0,12.0,6.9,32.0,A,1.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-590555_dualchannel.tif,1049.9944258310995
584915,477333100,2020-03-11 02:00:47,49.29728,-123.19629,0.0,185.3,72.0,SHANDONG FU ZE,IMO9734721,VRQM2,70.0,1.0,,,,,A,81.0,S1B_IW_GRDH_1SDV_20200311T020208_20200311T020233_020638_0271EE_F1AA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-584915_dualchannel.tif,872.6467007248899
567524,367189890,2020-03-11 02:02:14,34.39017,-119.9065,0.0,145.0,286.0,ADELE ELISE,IMO9383792,WDD7691,90.0,0.0,67.0,16.0,4.9,70.0,A,256.0,S1B_IW_GRDH_1SDV_20200311T015758_20200311T015823_020638_0271EE_9989,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-11,2020-03-11-567524_dualchannel.tif,inf
584498,371392000,2020-03-11 02:03:50,49.29388,-123.22276,0.0,104.5,90.0,,,,,1.0,,,,,A,102.0,S1B_IW_GRDH_1SDV_20200311T020208_20200311T020233_020638_0271EE_F1AA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-584498_dualchannel.tif,830.4121008216382
574402,374883000,2020-03-11 02:03:52,48.82917,-123.43695,0.0,307.3,138.0,ULTRA INNOVATION,IMO9767481,3FMA9,70.0,1.0,199.0,,,,A,129.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-574402_dualchannel.tif,3100.329728499012
542910,477043700,2020-03-11 01:57:27,33.68158,-118.14104,0.0,64.8,158.0,LANDBRIDGE MAJESTY,IMO9783344,VRPF4,80.0,1.0,,,,,A,2.0,S1B_IW_GRDH_1SDV_20200311T015729_20200311T015758_020638_0271EE_EBD6,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-11,2020-03-11-542910_dualchannel.tif,936.309562587032
585127,636017371,2020-03-11 02:04:18,48.97437,-123.76293,0.0,257.7,158.0,NAN MAY,IMO9774496,D5KO8,70.0,1.0,,,,,A,155.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-585127_dualchannel.tif,1381.1691243582368
569925,538006061,2020-03-11 01:58:03,48.73292,-123.55596,0.0,73.1,179.0,,,,,1.0,,,,,A,220.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-569925_dualchannel.tif,1639.2520336943303
576380,311000789,2020-03-11 01:59:37,49.29212,-123.23498,0.0,2.6,96.0,,,,,1.0,,,,,A,151.0,S1B_IW_GRDH_1SDV_20200311T020208_20200311T020233_020638_0271EE_F1AA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-576380_dualchannel.tif,909.8377212431968
566627,256806000,2020-03-11 02:03:20,49.03854,-123.68477,0.0,173.5,149.0,SAPIENTZA,IMO9469871,9HA4013,70.0,1.0,291.0,45.0,18.3,70.0,A,97.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-566627_dualchannel.tif,1700.2555773770644
587603,248991000,2020-03-11 02:05:29,48.95699,-123.73252,0.0,246.2,157.0,DENSA JAGUAR,IMO9586837,9HA2604,70.0,1.0,189.0,32.0,13.0,,A,226.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-587603_dualchannel.tif,1336.787209647649
566554,352123000,2020-03-11 02:02:27,49.29885,-123.18453,0.0,170.0,57.0,PEACE GARDEN,IMO9663336,3EYS4,70.0,0.0,225.0,32.0,14.2,,A,19.0,S1B_IW_GRDH_1SDV_20200311T020208_20200311T020233_020638_0271EE_F1AA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-566554_dualchannel.tif,872.6467007248899
616827,338922000,2020-03-11 02:08:09,48.03038,-122.6366,0.0,196.0,196.0,CG HENRY BLAKE,IMO9177313,NTVT,90.0,3.0,53.0,10.0,2.4,55.0,A,386.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-616827_dualchannel.tif,54164.50696899715
605883,636019161,2020-03-11 02:06:39,48.93732,-123.61647,0.0,142.4,163.0,,,,,1.0,,,,,A,296.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-605883_dualchannel.tif,7829.865901387905
562896,477289900,2020-03-11 02:00:53,48.78578,-123.22737,0.0,14.5,153.0,GOLDEN CECILIE,IMO9692662,VROA6,70.0,1.0,198.0,32.0,12.9,,A,50.0,S1B_IW_GRDH_1SDV_20200311T020143_20200311T020208_020638_0271EE_1278,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-11,2020-03-11-562896_dualchannel.tif,13306.765226300233
5843633,338295000,2020-03-11 22:35:58,41.60915,-71.28902,0.0,81.4,185.0,SEALAND PRIDE,IMO8212661,WDB9444,70.0,1.0,248.0,32.0,,,A,63.0,S1A_IW_GRDH_1SDV_20200311T223455_20200311T223520_031634_03A562_8AAE,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-03-11,2020-03-11-5843633_dualchannel.tif,87226.22029780407
36494,311062000,2020-03-12 00:08:49,27.72961,-91.1083,0.0,61.7,120.0,HELIX PRODUCER I,IMO8420115,C6RK2,90.0,3.0,161.0,29.0,8.6,,A,61.0,S1A_IW_GRDH_1SDV_20200312T000950_20200312T001015_031635_03A568_B49C,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-36494_dualchannel.tif,41603.74108503381
43682,367392030,2020-03-12 00:10:32,29.39529,-91.23047,0.0,340.1,511.0,KOLBY,,WDE7337,31.0,15.0,12.0,4.0,,52.0,A,17.0,S1A_IW_GRDH_1SDV_20200312T001015_20200312T001040_031635_03A568_F011,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-43682_dualchannel.tif,53388.205260416966
439708,477043700,2020-03-12 01:51:36,33.68095,-118.13716,0.0,129.8,226.0,LANDBRIDGE MAJESTY,IMO9783344,VRPF4,80.0,1.0,,,,,A,99.0,S1A_IW_GRDH_1SDV_20200312T014957_20200312T015026_031636_03A571_2258,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-12,2020-03-12-439708_dualchannel.tif,897.0274417869925
43870,338359000,2020-03-12 00:09:42,28.59995,-92.14533,0.0,155.9,354.0,FMS COURAGE,IMO9207948,WDH4919,70.0,0.0,63.0,14.0,4.0,70.0,A,8.0,S1A_IW_GRDH_1SDV_20200312T000950_20200312T001015_031635_03A568_B49C,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-43870_dualchannel.tif,30545.280626759035
39528,367341450,2020-03-12 00:09:40,27.87543,-91.98627,0.0,359.9,264.0,ENCHILADA/SHELL RIG,,WDE3601,0.0,15.0,,,,0.0,A,10.0,S1A_IW_GRDH_1SDV_20200312T000950_20200312T001015_031635_03A568_B49C,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-39528_dualchannel.tif,11439.923187556098
3655222,338955000,2020-03-12 13:52:41,33.6964,-119.17137,0.0,197.4,258.0,INDEPENDENCE,IMO8507016,KBGR,70.0,3.0,55.0,12.0,4.1,,A,10.0,S1A_IW_GRDH_1SDV_20200312T135231_20200312T135256_031643_03A5B4_6B72,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-12,2020-03-12-3655222_dualchannel.tif,inf
45933,367055010,2020-03-12 00:09:15,28.67404,-90.68046,0.0,3.7,511.0,JOHN MICHAEL E,,WDI5180,60.0,2.0,31.0,6.0,,,A,35.0,S1A_IW_GRDH_1SDV_20200312T000950_20200312T001015_031635_03A568_B49C,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-45933_dualchannel.tif,18064.75853282357
421968,477191900,2020-03-12 01:48:06,33.69062,-118.1161,0.0,204.3,219.0,,,,,1.0,,,,,A,111.0,S1A_IW_GRDH_1SDV_20200312T014957_20200312T015026_031636_03A571_2258,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-12,2020-03-12-421968_dualchannel.tif,1323.3921108692416
3226117,367053090,2020-03-12 00:09:46,27.62431,-90.44423,0.0,164.0,511.0,ESPLANADE,IMO9285330,WDD3650,90.0,0.0,64.0,16.0,4.9,70.0,A,4.0,S1A_IW_GRDH_1SDV_20200312T000950_20200312T001015_031635_03A568_B49C,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-3226117_dualchannel.tif,27621.63128903321
51562,367783120,2020-03-12 00:09:35,28.33751,-92.04975,0.0,353.5,511.0,GO PATRIOT,IMO8987852,WDJ4988,90.0,0.0,39.0,10.0,3.0,0.0,A,15.0,S1A_IW_GRDH_1SDV_20200312T000950_20200312T001015_031635_03A568_B49C,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-51562_dualchannel.tif,24416.296428882662
65497,366050100,2020-03-12 00:12:50,27.30082,-90.13473,0.0,55.5,330.0,,,,,3.0,,,,,A,205.0,S1A_IW_GRDH_1SDV_20200312T000925_20200312T000950_031635_03A568_C02D,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-65497_dualchannel.tif,25090.17974131873
45603,367652660,2020-03-12 00:10:40,29.49299,-91.93638,0.0,97.4,511.0,FOUR C'S,,WDH7891,60.0,0.0,22.0,5.0,,,A,25.0,S1A_IW_GRDH_1SDV_20200312T001015_20200312T001040_031635_03A568_F011,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-45603_dualchannel.tif,10748.242748910794
41257,367003820,2020-03-12 00:10:20,29.68036,-91.79844,0.0,241.8,511.0,PHILOMENE P PERERA,,WDD4757,31.0,0.0,15.0,7.0,,31.0,A,5.0,S1A_IW_GRDH_1SDV_20200312T001015_20200312T001040_031635_03A568_F011,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-41257_dualchannel.tif,11825.359350661534
59117,367428620,2020-03-12 00:11:28,29.44062,-92.0618,0.0,276.6,511.0,DIP,,WDF2482,90.0,0.0,25.0,7.0,,70.0,A,73.0,S1A_IW_GRDH_1SDV_20200312T001015_20200312T001040_031635_03A568_F011,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-59117_dualchannel.tif,721.7693624758327
2343764,538004643,2020-03-12 00:07:13,26.73567,-90.48917,0.0,108.0,119.0,ROWAN RENAISSANCE,IMO9630066,V7YE7,90.0,3.0,229.0,36.0,12.0,,A,132.0,S1A_IW_GRDH_1SDV_20200312T000925_20200312T000950_031635_03A568_C02D,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-2343764_dualchannel.tif,4727.66739718781
3226111,367550980,2020-03-12 00:09:39,26.93272,-90.51991,0.0,334.5,7.0,BIG FOOT,,WDG5855,90.0,15.0,,,,,A,14.0,S1A_IW_GRDH_1SDV_20200312T000925_20200312T000950_031635_03A568_C02D,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-3226111_dualchannel.tif,22054.017581013988
59594,367079070,2020-03-12 00:10:54,29.30927,-92.38896,0.0,335.0,511.0,JONI,IMO8768385,WDC7927,90.0,1.0,33.0,20.0,2.1,90.0,A,39.0,S1A_IW_GRDH_1SDV_20200312T001015_20200312T001040_031635_03A568_F011,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-59594_dualchannel.tif,29429.606814805677
4398731,247399000,2020-03-12 16:21:26,20.98017,-157.66333,0.0,257.0,117.0,PERTUSOLA,IMO9147394,IBER,80.0,1.0,145.0,22.0,10.1,81.0,A,109.0,S1B_IW_GRDH_1SDV_20200312T162315_20200312T162340_020661_0272A4_CFAC,"['VV', 'VH']",10.0,EPSG:32604,100.0,2020-03-12,2020-03-12-4398731_dualchannel.tif,inf
15166,367127480,2020-03-12 00:03:36,27.32592,-90.7142,0.0,280.0,511.0,TAHITI SPAR,,WDG4685,90.0,15.0,169.0,39.0,,,A,349.0,S1A_IW_GRDH_1SDV_20200312T000925_20200312T000950_031635_03A568_C02D,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-12,2020-03-12-15166_dualchannel.tif,25377.52237682468
